id,country_iso2,country,provider,provider_type,provider_role,product,method,channel,pricing_model,pricing_model_code,variable_pct_basis,variable_pct_min,variable_pct_max,fixed_fee_min,fixed_fee_max,minimum_fee,fee_currency,monthly_fee,monthly_currency,monthly_fee_mode,non_transaction_fees,card_schemes,card_profile,all_in_complete,tax_treatment,reference_transaction_eur,fee_reference_min_czk,fee_reference_max_czk,effective_reference_min_pct,effective_reference_max_pct,condition,source_url,verification,verification_state,verification_scope,price_verified_on,monitoring_level,source_status,source_checked_at,source_last_attempt_at,source_last_attempt_status
HU-sumup-online-card,HU,Maďarsko,SumUp,PSP,psp,Online platby,card,online,Blended,blended,provider_published,2.5,2.5,0,0,,HUF,0,HUF,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,12.075,12.075,2.5,2.5,,https://www.sumup.com/hu-hu/arkepzes/,ručně ověřeno v maďarském ceníku SumUp 19. 8. 2026,verified_manual,price,2026-08-19,manual,manual,,,not_attempted
HU-teya-card,HU,Maďarsko,Teya,Acquirer,acquirer,Online card acceptance,card,online,Individual,individual,not_applicable,,,,,,HUF,8000,HUF,minimum_commitment,"[{""kind"": ""low_volume_fee"", ""amount"": 8000, ""currency"": ""HUF"", ""interval"": ""monthly"", ""mode"": ""minimum_commitment""}]","[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,Teya uvádí transakční sazbu jako individuální; při tříměsíčním obratu pod 3 mil. HUF se může uplatnit minimální měsíční poplatek 8 000 HUF včetně DPH.,https://www.teya.com/hu/pricing,ručně ověřeno na aktuální oficiální cenové stránce Teya dne 25. 8. 2026,verified_manual,service_or_role,2026-08-25,manual,manual,,,not_attempted
HU-unicredit-vpos-card,HU,Maďarsko,UniCredit Bank,Acquirer,acquirer,SoftPOS s balíčkem FixPont,card,pos,Blended range,promo,provider_published,0.84,1,0,0,,HUF,0,HUF,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,4.0572,4.83,0.84,1.0,"Jednotná sazba 0,84 % pro nové klienty s obratem nad 100 mil. HUF v předchozím roce, jinak 1,00 %. Smlouva do 30. 9. 2026 s balíčkem FixPont; zvýhodnění do 30. 4. 2027, měsíční terminálový poplatek odpuštěn.",https://www.unicreditbank.hu/hu/vallalatok/cash-management/bankkartya_kibocsatas_es_elfogadas/softpos.html,ručně ověřeno na aktuální oficiální nabídce UniCredit Hungary 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
HU-viva-online-domestic-consumer-card,HU,Maďarsko,Viva.com,Acquirer,acquirer,Online domácí spotřebitelské karty,card,online,Blended,blended,provider_published,2.19,2.19,89,89,,HUF,1950,HUF,minimum_commitment,"[{""kind"": ""monthly_service"", ""amount"": 1950, ""currency"": ""HUF"", ""interval"": ""monthly"", ""mode"": ""minimum_commitment""}]","[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,16.4686,16.4686,3.4097,3.4097,"Domácí spotřebitelské karty; u některých oficiálních e-commerce pluginů může být příplatek 0,35 %.",https://www.viva.com/hu-hu/pricing,ručně ověřeno na aktuální oficiální cenové stránce Viva.com dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
HU-worldline-a2a,HU,Maďarsko,Worldline,Acquirer,acquirer,Bank Transfer by Worldline,a2a,ecommerce,Blended,blended,provider_published,0.35,0.35,0,0,,HUF,0,HUF,additional,"[{""kind"": ""activation"", ""amount"": 0, ""currency"": ""HUF"", ""interval"": ""one_off""}]",[],not_applicable,True,included_or_not_applicable,20.0,1.6905,1.6905,0.35,0.35,"Bankovní převod, instantní převod, platební link i QR platba přes Saferpay; merchant fee 0,35 % bez aktivačního poplatku.",https://worldline.com/hu-hu/home/main-navigation/solutions/merchants/products/acceptance/account-to-account-payments,ručně ověřeno v oficiálním FAQ Worldline Hungary 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
HU-worldline-online-card,HU,Maďarsko,Worldline,Acquirer,acquirer,Tap on Mobile – spotřebitelské Visa/MC,card,pos,Blended,blended,provider_published,0.99,0.99,0,0,,HUF,0,HUF,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,4.7817,4.7817,0.99,0.99,"Veřejná nabídka pro spotřebitelské Visa/Mastercard: 0,99 % za transakci, bez fixního měsíčního a instalačního poplatku.",https://worldline.com/hu-hu/campaigns/worldline-tap-on-mobile,ručně ověřeno na oficiální maďarské produktové stránce Worldline 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
IE-adyen-visa-mastercard-markup-card,IE,Irsko,Adyen,Acquirer,acquirer,EEA spotřebitelská debetní karta (IC++ srovnávací odhad),card,online,IC++,icpp,provider_published,0.6,0.6,0.11,0.11,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,False,included_or_not_applicable,20.0,7.926,8.1917,1.641,1.696,"Publikovaná cena je 0,60 % + zpracovatelský poplatek. Srovnávací sazba používá 0,20 % interchange a EEA Visa/Mastercard debit benchmark včetně procentní a pevné scheme složky.",https://www.adyen.com/pricing,auto-checked by country (Adyen pricing + payment-method API),verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
IE-aibmerchantservices-card-registry,IE,Irsko,AIB Merchant Services,Acquirer,acquirer,Merchant acquiring,card,online,Not public,not_public,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,,https://www.aibms.com/,ručně ověřena role a lokální nabídka na oficiálním zdroji 18. 8. 2026; poskytovatel na něm neuvádí kompletní merchant sazbu,verified_manual,service_or_role,2026-08-18,manual,manual,,,not_attempted
IE-boipa-readymade-card-registry,IE,Irsko,BOI Payment Acceptance,Kanál acquirera,acquirer_sales_channel,Ready Made / Tailor Made,card,pos,Individual,individual,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,"Aktuální oficiální materiály potvrzují paušální Ready Made a individuální Tailor Made plán, ale konkrétní cenu odkazují do obchodní smlouvy; dřívější veřejně nedoložený přepočet 60 / 4 000 EUR byl odstraněn.",https://www.boipa.com/en-ie/in-store/card-terminals,ručně ověřeno na aktuální oficiální stránce a v provozních pokynech BOIPA dne 25. 8. 2026,verified_manual,service_or_role,2026-08-25,manual,manual,,,not_attempted
IE-dojo-standard-card,IE,Irsko,Dojo,Acquirer,acquirer,Standard fixed rate,card,online,Blended,blended,provider_published,1.4,1.4,0.05,0.05,,EUR,15,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 15, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,9.4185,9.4185,1.95,1.95,,https://dojo.tech/ie/pricing/,ručně ověřeno na oficiálním ceníku Dojo Ireland 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
IE-elavon-start-simple-card,IE,Irsko,Elavon,Acquirer,acquirer,Start Simple mobile,card,online,Blended,blended,provider_published,1.75,1.75,0,0,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,8.4525,8.4525,1.75,1.75,,https://www.elavon.ie/accept-payments/pricing/start_simple.html,ručně ověřeno na oficiálním ceníku Elavon Ireland 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
IE-gocardless-a2a-registry,IE,Irsko,GoCardless,A2A poskytovatel,a2a_provider,Standard – domácí bankovní platba,a2a,online,Blended,blended,provider_published,1,1,0.2,0.2,,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,9.66,9.66,2.0,2.0,Standardní domácí bankovní platba; poplatek je zastropován na 2 EUR.,https://gocardless.com/en-ie/pricing/,ručně ověřeno na oficiálním irském ceníku GoCardless 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
IE-square-pos-card,IE,Irsko,Square,PSP,psp,In-person payments,card,pos,Blended,blended,provider_published,1.75,1.75,0,0,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard"", ""amex"", ""discover""]",all,True,excluding_vat,20.0,8.4525,8.4525,1.75,1.75,"Osobní platba v Irsku; ceník uvádí sazbu bez VAT, proto je řádek z pořadí vyloučen.",https://squareup.com/ie/en/payments/pricing,ručně ověřeno v oficiálním ceníku Square 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
IE-square-online-card,IE,Irsko,Square,PSP,psp,Online payments – EEA cards,card,online,Blended,blended,provider_published,1.4,1.4,0.25,0.25,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard"", ""amex"", ""discover""]",consumer,True,excluding_vat,20.0,12.7995,12.7995,2.65,2.65,"EEA-issued cards; irský ceník uvádí sazbu bez VAT, proto je řádek z pořadí vyloučen.",https://squareup.com/ie/en/payments/pricing,ručně ověřeno v oficiálním ceníku Square 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
IE-truelayer-a2a-registry,IE,Irsko,TrueLayer,A2A poskytovatel,a2a_provider,A2A převod,a2a,online,Not public,not_public,not_applicable,,,,,,EUR,0,EUR,additional,[],[],not_applicable,False,included_or_not_applicable,20.0,,,,,,https://docs.truelayer.com/docs/get-information-about-banking-providers,ručně ověřena role a lokální nabídka na oficiálním zdroji 19. 8. 2026; poskytovatel na něm neuvádí kompletní merchant sazbu,verified_manual,service_or_role,2026-08-19,manual,manual,,,not_attempted
IE-volt-a2a-registry,IE,Irsko,Volt,A2A poskytovatel,a2a_provider,A2A převod,a2a,online,Individual,individual,not_applicable,,,,,,EUR,0,EUR,additional,[],[],not_applicable,False,included_or_not_applicable,20.0,,,,,Oficiální EU smlouva stanoví processing a transaction fees v individuálním Order Form; veřejná jednotná sazba není.,https://www.volt.io/legal/eu-msa/,ručně ověřena A2A služba a smluvní cenový model v oficiální EU smlouvě 20. 8. 2026,verified_manual,service_or_role,2026-08-20,manual,manual,,,not_attempted
IS-adyen-visa-mastercard-markup-card,IS,Island,Adyen,Acquirer,acquirer,EEA spotřebitelská debetní karta (IC++ srovnávací odhad),card,online,IC++,icpp,provider_published,0.6,0.6,0.11,0.11,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,False,included_or_not_applicable,20.0,7.926,8.1917,1.641,1.696,"Publikovaná cena je 0,60 % + zpracovatelský poplatek. Srovnávací sazba používá 0,20 % interchange a EEA Visa/Mastercard debit benchmark včetně procentní a pevné scheme složky.",https://www.adyen.com/pricing,auto-checked by country (Adyen pricing + payment-method API),verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
IS-straumur-card-registry,IS,Island,Straumur,Acquirer,acquirer,Merchant acquiring,card,online,Not public,not_public,not_applicable,,,,,,ISK,0,ISK,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,,https://www.straumur.is/,ručně ověřena role a lokální nabídka na oficiálním zdroji 18. 8. 2026; poskytovatel na něm neuvádí kompletní merchant sazbu,verified_manual,service_or_role,2026-08-18,manual,manual,,,not_attempted
IS-teya-tap-card,IS,Island,Teya Iceland,Acquirer,acquirer,Tap to Pay,card,online,Blended,blended,provider_published,2.19,2.19,0,0,,ISK,0,ISK,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,10.5777,10.5777,2.19,2.19,,https://www.teya.com/is/pricing,ručně ověřeno na oficiálním ceníku Teya Iceland 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
IT-adyen-visa-mastercard-markup-card,IT,Itálie,Adyen,Acquirer,acquirer,EEA spotřebitelská debetní karta (IC++ srovnávací odhad),card,online,IC++,icpp,provider_published,0.6,0.6,0.11,0.11,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,False,included_or_not_applicable,20.0,7.926,8.1917,1.641,1.696,"Publikovaná cena je 0,60 % + zpracovatelský poplatek. Srovnávací sazba používá 0,20 % interchange a EEA Visa/Mastercard debit benchmark včetně procentní a pevné scheme složky.",https://www.adyen.com/pricing,auto-checked by country (Adyen pricing + payment-method API),verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
IT-axerve-pos-easy-card,IT,Itálie,Axerve / Banca Sella,Acquirer,acquirer,POS Easy,card,online,Blended,blended,provider_published,1,1,0,0,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,4.83,4.83,1.0,1.0,,https://www.axerve.com/assistenza/soluzioni-punto-vendita/pos-easy/,ručně ověřeno na oficiálním ceníku Axerve 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
IT-dojoitaly-card-registry,IT,Itálie,Dojo,Acquirer,acquirer,Merchant acquiring,card,online,Not public,not_public,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,,https://dojo.tech/it/,ručně ověřena role a lokální nabídka na oficiálním zdroji 18. 8. 2026; poskytovatel na něm neuvádí kompletní merchant sazbu,verified_manual,service_or_role,2026-08-18,manual,manual,,,not_attempted
IT-flatpay-standard-card,IT,Itálie,Flatpay,PSP,psp,Standard,card,online,Blended,blended,provider_published,1.49,1.49,0,0,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,7.1967,7.1967,1.49,1.49,,https://www.flatpay.com/it/costi,ručně ověřeno na oficiálním ceníku Flatpay Italy 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
IT-mollie-satispay-a2a,IT,Itálie,Mollie,PSP,psp,Satispay,a2a,online,Blended,blended,provider_published,1.5,1.5,0.25,0.25,,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,13.2825,13.2825,2.75,2.75,,https://www.mollie.com/it/pricing,ručně ověřeno na oficiálním ceníku Mollie Italy 19. 8. 2026,verified_manual,price,2026-08-19,manual,manual,,,not_attempted
IT-mollie-domestic-consumer-card,IT,Itálie,Mollie,PSP,psp,Online domácí spotřebitelské Visa/Mastercard,card,online,Blended,blended,provider_published,1.2,1.2,0.25,0.25,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,11.8335,11.8335,2.45,2.45,,https://www.mollie.com/it/pricing,ručně ověřeno na oficiálním ceníku Mollie Italy 19. 8. 2026,verified_manual,price,2026-08-19,manual,manual,,,not_attempted
IT-nexi-pagobancomat-card,IT,Itálie,Nexi,Acquirer,acquirer,Welcome PagoBANCOMAT,card,online,Blended,blended,provider_published,1.49,1.49,0,0,,EUR,0,EUR,additional,[],"[""national""]",unspecified,True,included_or_not_applicable,20.0,7.1967,7.1967,1.49,1.49,,https://www.nexi.it/shop/it/servizi-alla-persona,ručně ověřeno na oficiálním ceníku Nexi Italy 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
IT-nexi-visa-mastercard-card,IT,Itálie,Nexi,Acquirer,acquirer,Welcome Visa/Mastercard,card,online,Blended,blended,provider_published,1.49,1.49,0,0,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,7.1967,7.1967,1.49,1.49,,https://www.nexi.it/shop/it/servizi-alla-persona,ručně ověřeno na oficiálním ceníku Nexi Italy 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
IT-numia-card-registry,IT,Itálie,Numia,Acquirer,acquirer,Merchant acquiring,card,online,Not public,not_public,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,,https://www.numia.com/Pagine/Utility/LaNostraOfferta.aspx,ručně ověřena role a lokální nabídka na oficiálním zdroji 18. 8. 2026; poskytovatel na něm neuvádí kompletní merchant sazbu,verified_manual,service_or_role,2026-08-18,manual,manual,,,not_attempted
IT-satispay-ecommerce-a2a,IT,Itálie,Satispay Business,A2A poskytovatel,a2a_provider,Ecommerce over EUR 10,a2a,online,Blended,blended,provider_published,1.5,1.5,0.2,0.2,,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,12.075,12.075,2.5,2.5,,https://www.satispay.com/it-it/business/costi/,ručně ověřeno na oficiálním ceníku Satispay 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
IT-worldlineaxeptaitaly-card-registry,IT,Itálie,Worldline / Axepta,Acquirer,acquirer,Merchant acquiring,card,online,Not public,not_public,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,,https://worldline.com/it-it/home,ručně ověřena role a lokální nabídka na oficiálním zdroji 18. 8. 2026; poskytovatel na něm neuvádí kompletní merchant sazbu,verified_manual,service_or_role,2026-08-18,manual,manual,,,not_attempted
LI-adyen-visa-mastercard-markup-card,LI,Lichtenštejnsko,Adyen,Acquirer,acquirer,EEA spotřebitelská debetní karta (IC++ srovnávací odhad),card,online,IC++,icpp,provider_published,0.6,0.6,0.11,0.11,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,False,included_or_not_applicable,20.0,7.926,8.1917,1.641,1.696,"Publikovaná cena je 0,60 % + zpracovatelský poplatek. Srovnávací sazba používá 0,20 % interchange a EEA Visa/Mastercard debit benchmark včetně procentní a pevné scheme složky.",https://www.adyen.com/pricing,auto-checked by country (Adyen pricing + payment-method API),verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
LI-paypal-guest-card,LI,Lichtenštejnsko,PayPal,PSP,psp,Card-funded payment without PayPal account,card,online,Blended,blended,provider_published,1.9,1.9,0.55,0.55,,CHF,0,CHF,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,23.3632,23.3632,4.8371,4.8371,Domácí card-funded payment od zákazníka bez PayPal účtu; fixní část odpovídá přijaté měně CHF.,https://www.paypal.com/li/business/paypal-business-fees,ručně ověřeno v oficiálním ceníku PayPal 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
LI-worldlineswitzerland-card-registry,LI,Lichtenštejnsko,Worldline,Acquirer,acquirer,Merchant acquiring,card,online,Not public,not_public,not_applicable,,,,,,CHF,0,CHF,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,,https://worldline.com/en-ch/home/main-navigation/solutions/merchants/acquiring,ručně ověřena role a lokální nabídka na oficiálním zdroji 18. 8. 2026; poskytovatel na něm neuvádí kompletní merchant sazbu,verified_manual,service_or_role,2026-08-18,manual,manual,,,not_attempted
LT-adyen-trustly-a2a,LT,Litva,Adyen,Acquirer,acquirer,Trustly (A2A),a2a,online,Blended,blended,provider_published,0.0,0.0,0.61,0.61,,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,14.7315,14.7315,3.05,3.05,"€ 0.50 For gaming, gambling, travel and financial services additional rates up 3% can apply",https://www.adyen.com/payment-methods/trustly,ručně ověřeno na aktuální oficiální stránce Trustly od Adyen dne 25. 8. 2026,verified_manual,price,2026-08-25,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
LT-adyen-visa-mastercard-markup-card,LT,Litva,Adyen,Acquirer,acquirer,EEA spotřebitelská debetní karta (IC++ srovnávací odhad),card,online,IC++,icpp,provider_published,0.6,0.6,0.11,0.11,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,False,included_or_not_applicable,20.0,7.926,8.1917,1.641,1.696,"Publikovaná cena je 0,60 % + zpracovatelský poplatek. Srovnávací sazba používá 0,20 % interchange a EEA Visa/Mastercard debit benchmark včetně procentní a pevné scheme složky.",https://www.adyen.com/pricing,auto-checked by country (Adyen pricing + payment-method API),verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
LT-citadele-bank-payments-a2a,LT,Litva,Citadele / Klix,Acquirer,acquirer,Major Baltic bank payments – od,a2a,online,Fixed from,from,provider_published,0,0,0.09,0.09,,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,2.1735,2.1735,0.45,0.45,"Oficiální cena je od 0,09 EUR za bankovní platbu, nikoli 0,09 %.",https://www.citadele.lt/en/business/e-commerce/,ručně ověřeno v oficiálním lokálním ceníku Citadele Lithuania 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
LT-citadele-eea-card,LT,Litva,Citadele / Klix,Acquirer,acquirer,"EEA cards, Apple Pay, Google Pay – od",card,online,Blended from,from,provider_published,1.3,1.3,0,0,0.1,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,6.279,6.279,1.3,1.3,"Business a non-EEA karty od 2 %, min. 0,20 EUR; nad 5 000 EUR online obratu individuální nabídka.",https://www.citadele.lt/en/business/e-commerce/,ručně ověřeno v oficiálním lokálním ceníku Citadele Lithuania 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
LT-clearhaus-ic-merchant-acquiring-card,LT,Litva,Clearhaus,Acquirer,acquirer,Lokálně vydané spotřebitelské karty (domestic),card,online,Blended,blended,provider_published,1.45,1.45,0,0,0.2,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,7.0035,7.0035,1.45,1.45,,https://www.clearhaus.com/pricing/,"ověřeno přímým fetchem primárního zdroje (srpen 2026) - % jistý, přesná lokální min. částka aproximovaná",verified_manual,price,2026-08-12,source_monitor,manual,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
LT-clearhaus-ic-merchant-acquiring-intl-card,LT,Litva,Clearhaus,Acquirer,acquirer,Zahraničně vydané / podnikatelské karty (foreign),card,online,Blended,blended,provider_published,2.75,2.75,0,0,0.4,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,13.2825,13.2825,2.75,2.75,,https://www.clearhaus.com/pricing/,"ověřeno přímým fetchem primárního zdroje (srpen 2026) - % jistý, přesná lokální min. částka aproximovaná",verified_manual,price,2026-08-12,source_monitor,manual,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
LT-european-merchant-bank-card,LT,Litva,European Merchant Bank,Acquirer,acquirer,Online card acceptance,card,online,Individual,individual,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,,https://em.bank/lt/bankininkyste-kaip-paslauga/integruotieji-finansai/integruotieji-mokejimai/,"merchant account, zpracování a vypořádání integrovaných plateb ověřeny na oficiálním webu banky 19. 8. 2026; cena na poptávku",verified_manual,service_or_role,2026-08-19,manual,manual,,,not_attempted
LT-mollie-eea-consumer-cards-card,LT,Litva,Mollie,PSP,psp,EEA consumer cards (Card),card,online,Blended,blended,provider_published,1.8,1.8,0.25,0.25,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,14.7315,14.7315,3.05,3.05,,https://www.mollie.com/pricing,ručně ověřeno na aktuální oficiální cenové stránce Mollie dne 25. 8. 2026,verified_manual,price,2026-08-25,source_monitor,seeded,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
LT-montonio-eu-issued-commercial-cards-card-verified,LT,Litva,Montonio,PSP,psp,EU-issued commercial cards,card,online,Blended,blended,provider_published,2.39,2.39,0.2,0.2,,EUR,11.99,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 11.99, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",commercial,True,included_or_not_applicable,20.0,17.5319,17.5319,3.6298,3.6298,,https://www.montonio.com/pricing,ručně ověřeno v aktuálním oficiálním ceníku Montonio dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,seeded,,,not_attempted
LT-nets-merchant-acquiring-card,LT,Litva,Nets,Acquirer,acquirer,Merchant acquiring,card,online,Individual,individual,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,Merchant uzavírá smlouvu přímo s Nets; cena je připravena podle potřeb obchodníka.,https://payments.nets.eu/lt-LT/acquiring,ověřeno na oficiální litevské acquiringové stránce Nets 19. 8. 2026,verified_manual,service_or_role,2026-08-19,manual,manual,,,not_attempted
LT-opay-pis-a2a,LT,Litva,OPAY,PSP,psp,Payment initiation,a2a,online,Blended,blended,provider_published,0.6,0.6,0.05,0.05,0.05,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,4.1055,4.1055,0.85,0.85,"Veřejná sazba pro Litvu, Lotyšsko a Estonsko: 0,60 % + 0,05 EUR; procentní složka min. 0,05 EUR a max. 0,40 EUR.",https://opay.eu/paslaugos-kaina,ručně ověřeno v oficiálním ceníku OPAY 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
LT-opay-card,LT,Litva,OPAY,PSP,psp,Online Visa/Mastercard – evropské karty,card,online,Blended,blended,provider_published,1.3,1.3,0.15,0.15,0.1,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,9.9015,9.9015,2.05,2.05,"Veřejná sazba OPAY pro evropské Visa/Mastercard: 1,30 % + 0,15 EUR; procentní složka má minimum 0,10 EUR.",https://opay.eu/paslaugos-kaina,ručně ověřeno v oficiálním ceníku OPAY 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
LT-paypal-guest-card,LT,Litva,PayPal,PSP,psp,Card-funded payment without PayPal account,card,online,Blended,blended,provider_published,1.9,1.9,0.35,0.35,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,17.6295,17.6295,3.65,3.65,Litva je v regionálním ceníku; fixní část odpovídá přijaté měně EUR.,https://www.paypal.com/cz/business/paypal-business-fees,ručně ověřeno v oficiálním ceníku PayPal 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
LT-paysera-checkout-modern-a2a,LT,Litva,Paysera,PSP,psp,Checkout Modern – bankovní platba,a2a,online,Free,free,provider_published,0,0,0,0,,EUR,5,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 5, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]",[],not_applicable,True,included_or_not_applicable,20.0,0.483,0.483,0.1,0.1,"Paysera od června 2026 zrušila transakční poplatek za payment initiation pro Checkout Modern v Litvě, Lotyšsku a Estonsku. Povinný firemní účet stojí 5 EUR měsíčně.",https://www.paysera.com/v2/en/blog/paysera-removes-payment-initiation-fee-for-merchants-in-the-baltics,ručně ověřeno na oficiálním oznámení a ceníku firemního účtu Paysera 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
